raceId,year,circuitId,name,qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,raceId,driverId,constructorId,grid,positionOrder,points,laps,rank,fastestLapSpeed,driverid,driverref
1069,2021,69,"United States Grand Prix",9063,1069,846,1,4,8,1:34.551,1:33.880,1:33.887,1069,846,1,7,8,4.0,56,7,198.016,846,norris
1069,2021,69,"United States Grand Prix",9065,1069,852,213,22,10,1:35.360,1:35.137,1:34.918,1069,852,213,10,9,2.0,55,13,196.209,852,tsunoda
1069,2021,69,"United States Grand Prix",9067,1069,20,117,5,12,1:35.281,1:35.500,\N,1069,20,117,18,10,1.0,55,10,197.517,20,vettel
1069,2021,69,"United States Grand Prix",9068,1069,841,51,99,13,1:35.920,1:35.794,\N,1069,841,51,12,11,0.0,55,12,196.221,841,giovinazzi
1069,2021,69,"United States Grand Prix",9071,1069,840,117,18,16,1:35.983,\N,\N,1069,840,117,13,12,0.0,55,14,196.135,840,stroll
1069,2021,69,"United States Grand Prix",9073,1069,8,51,7,18,1:36.311,\N,\N,1069,8,51,15,13,0.0,55,15,195.843,8,raikkonen
1069,2021,69,"United States Grand Prix",9070,1069,847,3,63,15,1:35.746,\N,\N,1069,847,3,20,14,0.0,55,11,196.269,847,russell
1069,2021,69,"United States Grand Prix",9072,1069,849,3,6,17,1:35.995,\N,\N,1069,849,3,14,15,0.0,55,17,194.924,849,latifi
1069,2021,69,"United States Grand Prix",9074,1069,854,210,47,19,1:36.499,\N,\N,1069,854,210,16,16,0.0,54,16,195.737,854,mick_schumacher
1069,2021,69,"United States Grand Prix",9075,1069,853,210,9,20,1:36.796,\N,\N,1069,853,210,17,17,0.0,54,20,192.900,853,mazepin
1069,2021,69,"United States Grand Prix",9069,1069,4,214,14,14,1:35.756,1:44.549,\N,1069,4,214,19,18,0.0,49,5,198.335,4,alonso
1069,2021,69,"United States Grand Prix",9066,1069,839,214,31,11,1:35.747,1:35.377,\N,1069,839,214,11,19,0.0,40,19,194.207,839,ocon
1069,2021,69,"United States Grand Prix",9064,1069,842,213,10,9,1:34.567,1:34.583,1:34.118,1069,842,213,8,20,0.0,14,18,194.547,842,gasly
1070,2021,32,"Mexico City Grand Prix",9078,1070,830,9,33,3,1:16.788,1:16.483,1:16.225,1070,830,9,3,1,25.0,71,2,196.134,830,max_verstappen
1070,2021,32,"Mexico City Grand Prix",9077,1070,1,131,44,2,1:17.207,1:16.474,1:16.020,1070,1,131,2,2,18.0,71,4,194.116,1,hamilton
1070,2021,32,"Mexico City Grand Prix",9079,1070,815,9,11,4,1:17.003,1:17.055,1:16.342,1070,815,9,4,3,15.0,71,3,194.976,815,perez
1070,2021,32,"Mexico City Grand Prix",9080,1070,842,213,10,5,1:16.908,1:16.955,1:16.456,1070,842,213,5,4,12.0,71,7,192.453,842,gasly
1070,2021,32,"Mexico City Grand Prix",9083,1070,844,6,16,8,1:16.748,1:17.034,1:16.837,1070,844,6,8,5,10.0,71,9,192.083,844,leclerc
1070,2021,32,"Mexico City Grand Prix",9081,1070,832,6,55,6,1:17.517,1:17.248,1:16.761,1070,832,6,6,6,8.0,70,5,193.484,832,sainz
1070,2021,32,"Mexico City Grand Prix",9086,1070,20,117,5,11,1:17.502,1:17.746,\N,1070,20,117,9,7,6.0,70,6,192.572,20,vettel
1070,2021,32,"Mexico City Grand Prix",9087,1070,8,51,7,12,1:17.606,1:17.958,\N,1070,8,51,10,8,4.0,70,11,191.969,8,raikkonen
1070,2021,32,"Mexico City Grand Prix",9091,1070,4,214,14,16,1:18.452,\N,\N,1070,4,214,12,9,2.0,70,10,191.973,4,alonso
1070,2021,32,"Mexico City Grand Prix",9085,1070,846,1,4,10,1:17.569,1:17.473,1:36.830,1070,846,1,18,10,1.0,70,8,192.197,846,norris
1070,2021,32,"Mexico City Grand Prix",9089,1070,841,51,99,14,1:17.897,1:18.290,\N,1070,841,51,11,11,0.0,70,16,190.061,841,giovinazzi
1070,2021,32,"Mexico City Grand Prix",9082,1070,817,1,3,7,1:17.719,1:17.092,1:16.763,1070,817,1,7,12,0.0,70,13,191.126,817,ricciardo
1070,2021,32,"Mexico City Grand Prix",9090,1070,839,214,31,15,1:18.126,1:18.405,\N,1070,839,214,19,13,0.0,70,14,190.470,839,ocon
1070,2021,32,"Mexico City Grand Prix",9095,1070,840,117,18,20,1:20.873,\N,\N,1070,840,117,20,14,0.0,69,12,191.454,840,stroll
1070,2021,32,"Mexico City Grand Prix",9076,1070,822,131,77,1,1:16.727,1:16.864,1:15.875,1070,822,131,1,15,0.0,69,1,199.223,822,bottas
1070,2021,32,"Mexico City Grand Prix",9088,1070,847,3,63,13,1:17.958,1:18.172,\N,1070,847,3,16,16,0.0,69,18,188.919,847,russell
1070,2021,32,"Mexico City Grand Prix",9092,1070,849,3,6,17,1:18.756,\N,\N,1070,849,3,13,17,0.0,69,17,190.008,849,latifi
1070,2021,32,"Mexico City Grand Prix",9094,1070,853,210,9,19,1:19.303,\N,\N,1070,853,210,15,18,0.0,68,15,190.344,853,mazepin
1070,2021,32,"Mexico City Grand Prix",9093,1070,854,210,47,18,1:18.858,\N,\N,1070,854,210,14,19,0.0,0,0,\N,854,mick_schumacher
1070,2021,32,"Mexico City Grand Prix",9084,1070,852,213,22,9,1:17.330,1:16.701,1:17.158,1070,852,213,17,20,0.0,0,0,\N,852,tsunoda
1071,2021,18,"Ṣo Paulo Grand Prix",9096,1071,1,131,44,1,1:08.733,1:08.068,1:07.934,1071,1,131,10,1,25.0,71,2,215.503,1,hamilton
1071,2021,18,"Ṣo Paulo Grand Prix",9097,1071,830,9,33,2,1:09.329,1:08.499,1:08.372,1071,830,9,2,2,18.0,71,3,214.005,830,max_verstappen
1071,2021,18,"Ṣo Paulo Grand Prix",9098,1071,822,131,77,3,1:09.040,1:08.426,1:08.469,1071,822,131,1,3,15.0,71,4,213.887,822,bottas
1071,2021,18,"Ṣo Paulo Grand Prix",9099,1071,815,9,11,4,1:09.172,1:08.973,1:08.483,1071,815,9,4,4,13.0,71,1,218.453,815,perez
1071,2021,18,"Ṣo Paulo Grand Prix",9102,1071,844,6,16,7,1:09.155,1:08.859,1:08.960,1071,844,6,6,5,10.0,71,7,213.018,844,leclerc
1071,2021,18,"Ṣo Paulo Grand Prix",9101,1071,832,6,55,6,1:09.046,1:09.031,1:08.826,1071,832,6,3,6,8.0,71,6,213.346,832,sainz
1071,2021,18,"Ṣo Paulo Grand Prix",9100,1071,842,213,10,5,1:09.347,1:08.903,1:08.777,1071,842,213,7,7,6.0,70,8,211.839,842,gasly
1071,2021,18,"Ṣo Paulo Grand Prix",9106,1071,839,214,31,11,1:09.430,1:09.189,\N,1071,839,214,8,8,4.0,70,16,208.415,839,ocon
1071,2021,18,"Ṣo Paulo Grand Prix",9105,1071,4,214,14,10,1:09.391,1:09.137,1:09.113,1071,4,214,12,9,2.0,70,12,209.848,4,alonso
1071,2021,18,"Ṣo Paulo Grand Prix",9103,1071,846,1,4,8,1:09.365,1:09.030,1:08.980,1071,846,1,5,10,1.0,70,10,210.306,846,norris
1071,2021,18,"Ṣo Paulo Grand Prix",9107,1071,20,117,5,12,1:09.451,1:09.399,\N,1071,20,117,9,11,0.0,70,9,210.668,20,vettel
1071,2021,18,"Ṣo Paulo Grand Prix",9109,1071,8,51,7,14,1:09.598,1:09.503,\N,1071,8,51,0,12,0.0,70,5,213.607,8,raikkonen
1071,2021,18,"Ṣo Paulo Grand Prix",9113,1071,847,3,63,18,1:09.953,\N,\N,1071,847,3,17,13,0.0,70,15,208.626,847,russell
1071,2021,18,"Ṣo Paulo Grand Prix",9110,1071,841,51,99,15,1:09.342,1:10.227,\N,1071,841,51,13,14,0.0,70,14,208.985,841,giovinazzi
1071,2021,18,"Ṣo Paulo Grand Prix",9108,1071,852,213,22,13,1:09.350,1:09.483,\N,1071,852,213,15,15,0.0,70,13,209.050,852,tsunoda
1071,2021,18,"Ṣo Paulo Grand Prix",9112,1071,849,3,6,17,1:09.897,\N,\N,1071,849,3,16,16,0.0,70,18,207.896,849,latifi
1071,2021,18,"Ṣo Paulo Grand Prix",9115,1071,853,210,9,20,1:10.589,\N,\N,1071,853,210,19,17,0.0,69,19,206.958,853,mazepin
1071,2021,18,"Ṣo Paulo Grand Prix",9114,1071,854,210,47,19,1:10.329,\N,\N,1071,854,210,18,18,0.0,69,11,210.215,854,mick_schumacher
1071,2021,18,"Ṣo Paulo Grand Prix",9104,1071,817,1,3,9,1:09.374,1:09.093,1:09.039,1071,817,1,11,19,0.0,49,17,208.379,817,ricciardo
1071,2021,18,"Ṣo Paulo Grand Prix",9111,1071,840,117,18,16,1:09.663,\N,\N,1071,840,117,14,20,0.0,47,20,205.887,840,stroll
1072,2021,77,"Saudi Arabian Grand Prix",9136,1072,1,131,44,1,1:28.466,1:27.712,1:27.511,1072,1,131,1,1,26.0,50,1,244.962,1,hamilton
1072,2021,77,"Saudi Arabian Grand Prix",9138,1072,830,9,33,3,1:28.285,1:27.953,1:27.653,1072,830,9,3,2,18.0,50,3,242.943,830,max_verstappen
1072,2021,77,"Saudi Arabian Grand Prix",9137,1072,822,131,77,2,1:28.057,1:28.054,1:27.622,1072,822,131,2,3,15.0,50,2,243.155,822,bottas
1072,2021,77,"Saudi Arabian Grand Prix",9144,1072,839,214,31,9,1:28.752,1:28.574,1:28.647,1072,839,214,9,4,12.0,50,6,242.125,839,ocon
1072,2021,77,"Saudi Arabian Grand Prix",9146,1072,817,1,3,11,1:28.216,1:28.668,\N,1072,817,1,11,5,10.0,50,11,239.725,817,ricciardo
1072,2021,77,"Saudi Arabian Grand Prix",9141,1072,842,213,10,6,1:28.401,1:28.314,1:28.125,1072,842,213,6,6,8.0,50,9,240.813,842,gasly
1072,2021,77,"Saudi Arabian Grand Prix",9139,1072,844,6,16,4,1:28.310,1:28.459,1:28.054,1072,844,6,4,7,6.0,50,4,242.643,844,leclerc
1072,2021,77,"Saudi Arabian Grand Prix",9150,1072,832,6,55,15,1:28.237,1:53.652,\N,1072,832,6,15,8,4.0,50,7,241.983,832,sainz
1072,2021,77,"Saudi Arabian Grand Prix",9145,1072,841,51,99,10,1:28.899,1:28.616,1:28.754,1072,841,51,10,9,2.0,50,15,239.340,841,giovinazzi
1072,2021,77,"Saudi Arabian Grand Prix",9142,1072,846,1,4,7,1:28.338,1:28.344,1:28.180,1072,846,1,7,10,1.0,50,8,241.817,846,norris
1072,2021,77,"Saudi Arabian Grand Prix",9153,1072,840,117,18,18,1:29.368,\N,\N,1072,840,117,18,11,0.0,50,14,239.498,840,stroll
1072,2021,77,"Saudi Arabian Grand Prix",9151,1072,849,3,6,16,1:29.177,\N,\N,1072,849,3,16,12,0.0,50,12,239.635,849,latifi
1072,2021,77,"Saudi Arabian Grand Prix",9148,1072,4,214,14,13,1:28.944,1:28.920,\N,1072,4,214,13,13,0.0,49,5,242.558,4,alonso
1072,2021,77,"Saudi Arabian Grand Prix",9143,1072,852,213,22,8,1:28.503,1:28.222,1:28.442,1072,852,213,8,14,0.0,49,10,240.269,852,tsunoda
1072,2021,77,"Saudi Arabian Grand Prix",9147,1072,8,51,7,12,1:28.856,1:28.885,\N,1072,8,51,12,15,0.0,49,13,239.565,8,raikkonen
1072,2021,77,"Saudi Arabian Grand Prix",9152,1072,20,117,5,17,1:29.198,\N,\N,1072,20,117,17,16,0.0,44,16,236.375,20,vettel
1072,2021,77,"Saudi Arabian Grand Prix",9140,1072,815,9,11,5,1:28.021,1:27.946,1:28.123,1072,815,9,5,17,0.0,14,17,236.104,815,perez
1072,2021,77,"Saudi Arabian Grand Prix",9155,1072,853,210,9,20,1:30.473,\N,\N,1072,853,210,20,18,0.0,14,20,229.036,853,mazepin
1072,2021,77,"Saudi Arabian Grand Prix",9149,1072,847,3,63,14,1:28.926,1:29.054,\N,1072,847,3,14,19,0.0,14,19,231.211,847,russell
1072,2021,77,"Saudi Arabian Grand Prix",9154,1072,854,210,47,19,1:29.464,\N,\N,1072,854,210,19,20,0.0,8,18,231.421,854,mick_schumacher
1073,2021,24,"Abu Dhabi Grand Prix",9156,1073,830,9,33,1,1:23.322,1:22.800,1:22.109,1073,830,9,1,1,26.0,58,1,220.800,830,max_verstappen
1073,2021,24,"Abu Dhabi Grand Prix",9157,1073,1,131,44,2,1:22.845,1:23.145,1:22.480,1073,1,131,2,2,18.0,58,3,219.495,1,hamilton
1073,2021,24,"Abu Dhabi Grand Prix",9160,1073,832,6,55,5,1:23.624,1:23.174,1:22.992,1073,832,6,5,3,15.0,58,9,216.982,832,sainz
1073,2021,24,"Abu Dhabi Grand Prix",9163,1073,852,213,22,8,1:23.428,1:23.404,1:23.220,1073,852,213,8,4,12.0,58,7,217.285,852,tsunoda
1073,2021,24,"Abu Dhabi Grand Prix",9167,1073,842,213,10,12,1:23.489,1:24.043,\N,1073,842,213,12,5,10.0,58,6,217.668,842,gasly
1073,2021,24,"Abu Dhabi Grand Prix",9161,1073,822,131,77,6,1:23.117,1:23.246,1:23.036,1073,822,131,6,6,8.0,58,5,218.871,822,bottas
1073,2021,24,"Abu Dhabi Grand Prix",9158,1073,846,1,4,3,1:23.553,1:23.256,1:22.931,1073,846,1,3,7,6.0,58,4,219.123,846,norris
1073,2021,24,"Abu Dhabi Grand Prix",9166,1073,4,214,14,11,1:23.846,1:23.460,\N,1073,4,214,11,8,4.0,58,8,217.010,4,alonso
1073,2021,24,"Abu Dhabi Grand Prix",9164,1073,839,214,31,9,1:23.764,1:23.420,1:23.389,1073,839,214,9,9,2.0,58,10,215.431,839,ocon
1073,2021,24,"Abu Dhabi Grand Prix",9162,1073,844,6,16,7,1:23.467,1:23.202,1:23.122,1073,844,6,7,10,1.0,58,12,214.983,844,leclerc
1073,2021,24,"Abu Dhabi Grand Prix",9170,1073,20,117,5,15,1:24.225,1:24.305,\N,1073,20,117,15,11,0.0,58,11,215.299,20,vettel
1073,2021,24,"Abu Dhabi Grand Prix",9165,1073,817,1,3,10,1:23.829,1:23.448,1:23.409,1073,817,1,10,12,0.0,57,14,214.280,817,ricciardo
1073,2021,24,"Abu Dhabi Grand Prix",9168,1073,840,117,18,13,1:24.061,1:24.066,\N,1073,840,117,13,13,0.0,57,13,214.657,840,stroll
1073,2021,24,"Abu Dhabi Grand Prix",9174,1073,854,210,47,19,1:24.906,\N,\N,1073,854,210,19,14,0.0,57,17,212.522,854,mick_schumacher
1073,2021,24,"Abu Dhabi Grand Prix",9159,1073,815,9,11,4,1:23.350,1:23.135,1:22.947,1073,815,9,4,15,0.0,55,2,219.993,815,perez
1073,2021,24,"Abu Dhabi Grand Prix",9171,1073,849,3,6,16,1:24.338,\N,\N,1073,849,3,16,16,0.0,50,15,212.912,849,latifi
1073,2021,24,"Abu Dhabi Grand Prix",9169,1073,841,51,99,14,1:24.118,1:24.251,\N,1073,841,51,14,17,0.0,33,16,212.557,841,giovinazzi
1073,2021,24,"Abu Dhabi Grand Prix",9172,1073,847,3,63,17,1:24.423,\N,\N,1073,847,3,17,18,0.0,26,19,209.732,847,russell
1073,2021,24,"Abu Dhabi Grand Prix",9173,1073,8,51,7,18,1:24.779,\N,\N,1073,8,51,18,19,0.0,25,18,211.951,8,raikkonen
1073,2021,24,"Abu Dhabi Grand Prix",9175,1073,853,210,9,20,1:25.685,\N,\N,1073,853,210,20,20,0.0,0,0,\N,853,mazepin
1074,2022,3,"Bahrain Grand Prix",9176,1074,844,6,16,1,1:31.471,1:30.932,1:30.558,1074,844,6,1,1,26.0,57,1,206.018,844,leclerc
1074,2022,3,"Bahrain Grand Prix",9178,1074,832,6,55,3,1:31.567,1:30.787,1:30.687,1074,832,6,3,2,18.0,57,3,203.501,832,sainz
1074,2022,3,"Bahrain Grand Prix",9180,1074,1,131,44,5,1:32.285,1:31.048,1:31.238,1074,1,131,5,3,15.0,57,5,202.469,1,hamilton
1074,2022,3,"Bahrain Grand Prix",9184,1074,847,131,63,9,1:32.269,1:31.252,1:32.216,1074,847,131,9,4,12.0,57,6,202.313,847,russell
1074,2022,3,"Bahrain Grand Prix",9182,1074,825,210,20,7,1:31.955,1:31.461,1:31.808,1074,825,210,7,5,10.0,57,8,201.641,825,kevin_magnussen
1074,2022,3,"Bahrain Grand Prix",9181,1074,822,51,77,6,1:31.919,1:31.717,1:31.560,1074,822,51,6,6,8.0,57,7,201.691,822,bottas
1074,2022,3,"Bahrain Grand Prix",9186,1074,839,214,31,11,1:32.041,1:31.782,\N,1074,839,214,11,7,6.0,57,14,200.630,839,ocon
1074,2022,3,"Bahrain Grand Prix",9191,1074,852,213,22,16,1:32.750,\N,\N,1074,852,213,16,8,4.0,57,13,200.642,852,tsunoda
1074,2022,3,"Bahrain Grand Prix",9183,1074,4,214,14,8,1:32.346,1:31.621,1:32.195,1074,4,214,8,9,2.0,57,10,201.412,4,alonso
1074,2022,3,"Bahrain Grand Prix",9190,1074,855,51,24,15,1:32.493,1:33.543,\N,1074,855,51,15,10,1.0,57,9,201.512,855,zhou
1074,2022,3,"Bahrain Grand Prix",9187,1074,854,210,47,12,1:32.380,1:31.998,\N,1074,854,210,12,11,0.0,57,11,200.948,854,mick_schumacher
1074,2022,3,"Bahrain Grand Prix",9194,1074,840,117,18,19,1:33.032,\N,\N,1074,840,117,19,12,0.0,57,15,200.555,840,stroll
1074,2022,3,"Bahrain Grand Prix",9189,1074,848,3,23,14,1:32.726,1:32.664,\N,1074,848,3,14,13,0.0,57,18,200.125,848,albon
1074,2022,3,"Bahrain Grand Prix",9193,1074,817,1,3,18,1:32.945,\N,\N,1074,817,1,18,14,0.0,57,16,200.318,817,ricciardo
1074,2022,3,"Bahrain Grand Prix",9188,1074,846,1,4,13,1:32.239,1:32.008,\N,1074,846,1,13,15,0.0,57,12,200.882,846,norris
1074,2022,3,"Bahrain Grand Prix",9195,1074,849,3,6,20,1:33.634,\N,\N,1074,849,3,20,16,0.0,57,20,198.300,849,latifi
1074,2022,3,"Bahrain Grand Prix",9192,1074,807,117,27,17,1:32.777,\N,\N,1074,807,117,17,17,0.0,57,19,198.401,807,hulkenberg
1074,2022,3,"Bahrain Grand Prix",9179,1074,815,9,11,4,1:32.311,1:31.008,1:30.921,1074,815,9,4,18,0.0,56,4,202.762,815,perez
1074,2022,3,"Bahrain Grand Prix",9177,1074,830,9,1,2,1:31.785,1:30.757,1:30.681,1074,830,9,2,19,0.0,54,2,204.140,830,max_verstappen
1074,2022,3,"Bahrain Grand Prix",9185,1074,842,213,10,10,1:32.096,1:31.635,1:32.338,1074,842,213,10,20,0.0,44,17,200.189,842,gasly
1075,2022,77,"Saudi Arabian Grand Prix",9216,1075,830,9,1,4,1:28.928,1:28.945,1:28.461,1075,830,9,4,1,25.0,50,2,242.191,830,max_verstappen
1075,2022,77,"Saudi Arabian Grand Prix",9214,1075,844,6,16,2,1:29.039,1:28.780,1:28.225,1075,844,6,2,2,19.0,50,1,242.556,844,leclerc
1075,2022,77,"Saudi Arabian Grand Prix",9215,1075,832,6,55,3,1:28.855,1:28.686,1:28.402,1075,832,6,3,3,15.0,50,3,241.841,832,sainz
1075,2022,77,"Saudi Arabian Grand Prix",9213,1075,815,9,11,1,1:29.705,1:28.924,1:28.200,1075,815,9,1,4,12.0,50,4,241.481,815,perez
1075,2022,77,"Saudi Arabian Grand Prix",9218,1075,847,131,63,6,1:29.680,1:29.618,1:29.104,1075,847,131,6,5,10.0,50,7,239.454,847,russell
1075,2022,77,"Saudi Arabian Grand Prix",9217,1075,839,214,31,5,1:30.093,1:29.584,1:29.068,1075,839,214,5,6,8.0,50,9,238.729,839,ocon
1075,2022,77,"Saudi Arabian Grand Prix",9223,1075,846,1,4,11,1:29.957,1:29.651,\N,1075,846,1,11,7,6.0,50,5,239.629,846,norris
1075,2022,77,"Saudi Arabian Grand Prix",9221,1075,842,213,10,9,1:29.891,1:29.418,1:29.254,1075,842,213,9,8,4.0,50,10,237.796,842,gasly
1075,2022,77,"Saudi Arabian Grand Prix",9222,1075,825,210,20,10,1:29.831,1:29.546,1:29.588,1075,825,210,10,9,2.0,50,6,239.562,825,kevin_magnussen
1075,2022,77,"Saudi Arabian Grand Prix",9228,1075,1,131,44,16,1:30.343,\N,\N,1075,1,131,15,10,1.0,50,8,239.001,1,hamilton
1075,2022,77,"Saudi Arabian Grand Prix",9225,1075,855,51,24,13,1:29.978,1:29.819,\N,1075,855,51,12,11,0.0,50,13,236.642,855,zhou
1075,2022,77,"Saudi Arabian Grand Prix",9230,1075,807,117,27,18,1:30.543,\N,\N,1075,807,117,17,12,0.0,50,11,237.332,807,hulkenberg
1075,2022,77,"Saudi Arabian Grand Prix",9227,1075,840,117,18,15,1:30.256,1:31.009,\N,1075,840,117,13,13,0.0,49,16,235.334,840,stroll
1075,2022,77,"Saudi Arabian Grand Prix",9229,1075,848,3,23,17,1:30.492,\N,\N,1075,848,3,16,14,0.0,47,15,235.528,848,albon
1075,2022,77,"Saudi Arabian Grand Prix",9220,1075,822,51,77,8,1:29.683,1:29.404,1:29.183,1075,822,51,8,15,0.0,36,14,236.503,822,bottas
1075,2022,77,"Saudi Arabian Grand Prix",9219,1075,4,214,14,7,1:29.978,1:29.295,1:29.147,1075,4,214,7,16,0.0,35,12,236.876,4,alonso
1075,2022,77,"Saudi Arabian Grand Prix",9224,1075,817,1,3,12,1:30.009,1:29.773,\N,1075,817,1,14,17,0.0,35,17,235.232,817,ricciardo
1075,2022,77,"Saudi Arabian Grand Prix",9231,1075,849,3,6,19,1:31.817,\N,\N,1075,849,3,18,18,0.0,14,18,227.892,849,latifi
1075,2022,77,"Saudi Arabian Grand Prix",9232,1075,852,213,22,20,\N,\N,\N,1075,852,213,19,19,0.0,0,0,\N,852,tsunoda
1075,2022,77,"Saudi Arabian Grand Prix",9226,1075,854,210,47,14,1:30.167,1:29.920,\N,1075,854,210,0,20,0.0,0,0,\N,854,mick_schumacher
1076,2022,1,"Australian Grand Prix",9233,1076,844,6,16,1,1:18.881,1:18.606,1:17.868,1076,844,6,1,1,26.0,58,1,236.740,844,leclerc
1076,2022,1,"Australian Grand Prix",9235,1076,815,9,11,3,1:18.834,1:18.340,1:18.240,1076,815,9,3,2,18.0,58,3,234.305,815,perez
1076,2022,1,"Australian Grand Prix",9238,1076,847,131,63,6,1:19.405,1:19.076,1:18.933,1076,847,131,6,3,15.0,58,4,233.152,847,russell
1076,2022,1,"Australian Grand Prix",9237,1076,1,131,44,5,1:19.401,1:19.106,1:18.825,1076,1,131,5,4,12.0,58,7,232.039,1,hamilton
1076,2022,1,"Australian Grand Prix",9236,1076,846,1,4,4,1:19.280,1:19.066,1:18.703,1076,846,1,4,5,10.0,58,8,231.018,846,norris
1076,2022,1,"Australian Grand Prix",9239,1076,817,1,3,7,1:19.665,1:19.130,1:19.032,1076,817,1,7,6,8.0,58,9,230.449,817,ricciardo
1076,2022,1,"Australian Grand Prix",9240,1076,839,214,31,8,1:19.605,1:19.136,1:19.061,1076,839,214,8,7,6.0,58,10,230.399,839,ocon
1076,2022,1,"Australian Grand Prix",9244,1076,822,51,77,12,1:19.251,1:19.410,,1076,822,51,12,8,4.0,58,5,232.707,822,bottas
1076,2022,1,"Australian Grand Prix",9243,1076,842,213,10,11,1:19.580,1:19.226,,1076,842,213,11,9,2.0,58,13,229.669,842,gasly
1076,2022,1,"Australian Grand Prix",9248,1076,848,3,23,16,1:20.135,,,1076,848,3,20,10,1.0,58,12,230.064,848,albon
1076,2022,1,"Australian Grand Prix",9246,1076,855,51,24,14,1:19.910,1:20.155,,1076,855,51,14,11,0.0,58,11,230.198,855,zhou
1076,2022,1,"Australian Grand Prix",9252,1076,840,117,18,20,\N,\N,\N,1076,840,117,19,12,0.0,58,17,227.304,840,stroll
1076,2022,1,"Australian Grand Prix",9247,1076,854,210,47,15,1:20.104,1:20.465,,1076,854,210,15,13,0.0,57,14,228.908,854,mick_schumacher
1076,2022,1,"Australian Grand Prix",9249,1076,825,210,20,17,1:20.254,,,1076,825,210,16,14,0.0,57,15,228.729,825,kevin_magnussen
1076,2022,1,"Australian Grand Prix",9245,1076,852,213,22,13,1:19.742,1:19.424,,1076,852,213,13,15,0.0,57,16,227.985,852,tsunoda
1076,2022,1,"Australian Grand Prix",9251,1076,849,3,6,19,1:21.372,,,1076,849,3,18,16,0.0,57,18,226.518,849,latifi
1076,2022,1,"Australian Grand Prix",9242,1076,4,214,14,10,1:19.192,1:18.815,,1076,4,214,10,17,0.0,57,2,235.024,4,alonso
1076,2022,1,"Australian Grand Prix",9234,1076,830,9,1,2,1:18.580,1:18.611,1:18.154,1076,830,9,2,18,0.0,38,6,232.633,830,max_verstappen
1076,2022,1,"Australian Grand Prix",9250,1076,20,117,5,18,1:21.149,,,1076,20,117,17,19,0.0,22,19,223.042,20,vettel
1076,2022,1,"Australian Grand Prix",9241,1076,832,6,55,9,1:18.983,1:18.469,1:19.408,1076,832,6,9,20,0.0,1,0,\N,832,sainz
1077,2022,21,"Emilia Romagna Grand Prix",9253,1077,830,9,1,1,1:19.295,1:18.793,1:27.999,1077,830,9,1,1,26.0,63,1,225.281,830,max_verstappen
1077,2022,21,"Emilia Romagna Grand Prix",9259,1077,815,9,11,7,1:19.773,1:19.296,1:29.808,1077,815,9,3,2,18.0,63,3,223.845,815,perez
1077,2022,21,"Emilia Romagna Grand Prix",9255,1077,846,1,4,3,1:20.168,1:19.294,1:29.131,1077,846,1,5,3,15.0,63,7,218.439,846,norris
1077,2022,21,"Emilia Romagna Grand Prix",9263,1077,847,131,63,11,1:20.383,1:20.757,,1077,847,131,11,4,12.0,63,8,218.280,847,russell
1077,2022,21,"Emilia Romagna Grand Prix",9260,1077,822,51,77,8,1:20.419,1:20.192,1:30.439,1077,822,51,7,5,10.0,63,6,218.831,822,bottas
1077,2022,21,"Emilia Romagna Grand Prix",9254,1077,844,6,16,2,1:18.796,1:19.584,1:28.778,1077,844,6,2,6,8.0,63,2,224.914,844,leclerc
1077,2022,21,"Emilia Romagna Grand Prix",9268,1077,852,213,22,16,1:20.474,,,1077,852,213,12,7,6.0,63,5,219.412,852,tsunoda
1077,2022,21,"Emilia Romagna Grand Prix",9261,1077,20,117,5,9,1:20.364,1:19.957,1:31.062,1077,20,117,13,8,4.0,63,9,217.610,20,vettel
1077,2022,21,"Emilia Romagna Grand Prix",9256,1077,825,210,20,4,1:20.147,1:19.902,1:29.164,1077,825,210,8,9,2.0,63,10,217.538,825,kevin_magnussen
1077,2022,21,"Emilia Romagna Grand Prix",9267,1077,840,117,18,15,1:20.342,1:28.119,,1077,840,117,15,10,1.0,62,16,216.176,840,stroll
1077,2022,21,"Emilia Romagna Grand Prix",9272,1077,848,3,23,20,\N,\N,\N,1077,848,3,18,11,0.0,62,17,216.157,848,albon
1077,2022,21,"Emilia Romagna Grand Prix",9269,1077,842,213,10,17,1:20.732,,,1077,842,213,17,12,0.0,62,15,216.274,842,gasly
1077,2022,21,"Emilia Romagna Grand Prix",9265,1077,1,131,44,13,1:20.470,1:21.138,,1077,1,131,14,13,0.0,62,13,217.054,1,hamilton
1077,2022,21,"Emilia Romagna Grand Prix",9271,1077,839,214,31,19,1:22.338,,,1077,839,214,16,14,0.0,62,18,215.814,839,ocon
1077,2022,21,"Emilia Romagna Grand Prix",9266,1077,855,51,24,14,1:19.730,1:21.434,,1077,855,51,0,15,0.0,62,11,217.410,855,zhou
1077,2022,21,"Emilia Romagna Grand Prix",9270,1077,849,3,6,18,1:21.971,,,1077,849,3,19,16,0.0,62,12,217.271,849,latifi
1077,2022,21,"Emilia Romagna Grand Prix",9264,1077,854,210,47,12,1:20.422,1:20.916,,1077,854,210,10,17,0.0,62,4,223.704,854,mick_schumacher
